Дата;Номер;Сумма;Статус;Примечание;Комментарий;Контрагент;ИНН/КПП;Организация;ИНН/КПП;Тип документа;Имя файла;Дата;Номер;Сумма;Сумма НДС;Ответственный;Подразделение;Код;Дата;Время;Тип пакета;Идентификатор пакета;Запущено в обработку;Получено контрагентом;Завершено;Увеличение суммы;НДС;Уменьшение суммы;НДС
30.09.2021;8549501-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-49696012; Интернет заказ: AD-49696012";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_8f9c8e7a-161a-4238-a9e0-5fe083a0e330.xml;;;0;0;;Аптека №7;9;30.09.2021;14:13:32;ДокОтгрВх;f10e916c-9276-402a-a1c7-897dde8ee386;;;;0;0;0;0
30.09.2021;16717086/15;2 758,80;Выполнение завершено успешно;;;Еаптека, ООО;7704865540 / 770401001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE03c22199b89346c69781b916d81e2ea7_20210930_450937a5-4110-4205-9c43-06eeab3c7845.xml;30.09.2021;16717086/15;2 758,80;250,8;;Аптека №1;3;30.09.2021;13:49:26;ДокОтгрВх;3041d651-9e66-45cd-9544-d1f35643d660;30.09.2021 13:49;30.09.2021 13:52;01.10.2021 15:16;0;0;0;0
30.09.2021;16717086/15;0;Выполнение завершено успешно;;;Еаптека, ООО;7704865540 / 770401001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN___20210930_ced51d68-a89e-4f9b-a2a4-dbf08c46ab8d.xml;30.09.2021;;0;0;;Аптека №1;3;30.09.2021;13:49:26;ДокОтгрВх;3041d651-9e66-45cd-9544-d1f35643d660;;;;0;0;0;0
30.09.2021;16717086/15;0;Выполнение завершено успешно;;;Еаптека, ООО;7704865540 / 770401001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT__20210930_788b597b-6086-4deb-9889-5cf18830d528.xml;;;0;0;;Аптека №1;3;30.09.2021;13:49:26;ДокОтгрВх;3041d651-9e66-45cd-9544-d1f35643d660;;;;0;0;0;0
30.09.2021;8548560-30;551,71;Выполнение завершено успешно;;"Интернет заказ: MA-49704958; Интернет заказ: MA-49704958";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_198b25fe-5a03-476d-93f3-63e5dbdb7a5a.xml;30.09.2021;8548560-30;551,71;50,16;;Аптека №7;9;30.09.2021;13:36:36;ДокОтгрВх;8053eb1c-f969-453b-bd27-e5bcf28bc690;30.09.2021 13:36;30.09.2021 13:37;01.10.2021 14:57;0;0;0;0
30.09.2021;8548560-30;551,71;Выполнение завершено успешно;;"Интернет заказ: MA-49704958; Интернет заказ: MA-49704958";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_1af82702-7fbc-4a95-a9b5-da7d5b16348a.xml;30.09.2021;8548560-30;551,71;50,16;;Аптека №7;9;30.09.2021;13:36:36;ДокОтгрВх;8053eb1c-f969-453b-bd27-e5bcf28bc690;;;;0;0;0;0
30.09.2021;8548560-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49704958; Интернет заказ: MA-49704958";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_ca842817-9582-488f-b895-2a78310109fd.xml;;;0;0;;Аптека №7;9;30.09.2021;13:36:36;ДокОтгрВх;8053eb1c-f969-453b-bd27-e5bcf28bc690;;;;0;0;0;0
30.09.2021;8548553-30;855,65;Выполнение завершено успешно;;"Интернет заказ: AD-49704000; Интернет заказ: AD-49704000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_70a77fca-1cd0-4156-9b3d-c32856fd858c.xml;30.09.2021;8548553-30;855,65;90,53;;Аптека №7;9;30.09.2021;13:36:33;ДокОтгрВх;e451e318-97a4-4169-8b0c-fbabdd0da8e8;30.09.2021 13:36;30.09.2021 13:37;01.10.2021 14:57;0;0;0;0
30.09.2021;8548553-30;855,65;Выполнение завершено успешно;;"Интернет заказ: AD-49704000; Интернет заказ: AD-49704000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_46158565-d43f-4a96-a4df-e15a6322e6bd.xml;30.09.2021;8548553-30;855,65;90,53;;Аптека №7;9;30.09.2021;13:36:33;ДокОтгрВх;e451e318-97a4-4169-8b0c-fbabdd0da8e8;;;;0;0;0;0
30.09.2021;8548553-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-49704000; Интернет заказ: AD-49704000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_b7da3f09-71e7-4cc2-89a3-7259f3cb71a6.xml;;;0;0;;Аптека №7;9;30.09.2021;13:36:33;ДокОтгрВх;e451e318-97a4-4169-8b0c-fbabdd0da8e8;;;;0;0;0;0
30.09.2021;8548243-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49695627; Интернет заказ: MA-49695627";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_7072f5ed-0431-4ddb-bd60-4234461479b0.xml;30.09.2021;;0;0;;Аптека №7;9;30.09.2021;13:16:34;ДокОтгрВх;96288eb5-953e-455d-8085-0d09d137b73a;30.09.2021 13:16;30.09.2021 13:16;01.10.2021 14:57;0;0;0;0
30.09.2021;8548243-30;2 055,64;Выполнение завершено успешно;;"Интернет заказ: MA-49695627; Интернет заказ: MA-49695627";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_82d7c9f9-02ed-460f-8a91-7c85887c53ef.xml;30.09.2021;8548243-30;2 055,64;186,88;;Аптека №7;9;30.09.2021;13:16:34;ДокОтгрВх;96288eb5-953e-455d-8085-0d09d137b73a;;;;0;0;0;0
30.09.2021;8548243-30;2 055,64;Выполнение завершено успешно;;"Интернет заказ: MA-49695627; Интернет заказ: MA-49695627";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_5bcf9d38-1daa-4c3e-b0fa-caefe916e6e6.xml;30.09.2021;8548243-30;2 055,64;186,88;;Аптека №7;9;30.09.2021;13:16:34;ДокОтгрВх;96288eb5-953e-455d-8085-0d09d137b73a;;;;0;0;0;0
30.09.2021;8548243-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49695627; Интернет заказ: MA-49695627";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_a54fa121-e841-4f6a-bf25-b9fd94cbac21.xml;;;0;0;;Аптека №7;9;30.09.2021;13:16:34;ДокОтгрВх;96288eb5-953e-455d-8085-0d09d137b73a;;;;0;0;0;0
30.09.2021;8547582-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-49686834; Интернет заказ: AM-49686834";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_485599cb-3f7f-4a0c-9ecd-2ffce1e78e91.xml;30.09.2021;;0;0;;Аптека №7;9;30.09.2021;12:40:08;ДокОтгрВх;320ede56-7822-48c7-9796-1d35b906b4dd;30.09.2021 12:40;30.09.2021 12:41;01.10.2021 14:57;0;0;0;0
30.09.2021;8547582-30;486,42;Выполнение завершено успешно;;"Интернет заказ: AM-49686834; Интернет заказ: AM-49686834";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_224758d3-1d76-4db5-a1f9-d99beb8ec8c5.xml;30.09.2021;8547582-30;486,42;44,22;;Аптека №7;9;30.09.2021;12:40:08;ДокОтгрВх;320ede56-7822-48c7-9796-1d35b906b4dd;;;;0;0;0;0
30.09.2021;8547582-30;486,42;Выполнение завершено успешно;;"Интернет заказ: AM-49686834; Интернет заказ: AM-49686834";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_dac893c9-713f-41cd-9436-6a903e9c53e9.xml;30.09.2021;8547582-30;486,42;44,22;;Аптека №7;9;30.09.2021;12:40:08;ДокОтгрВх;320ede56-7822-48c7-9796-1d35b906b4dd;;;;0;0;0;0
30.09.2021;8547582-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-49686834; Интернет заказ: AM-49686834";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_6047417e-7f79-4f5d-8d63-956fff214bb8.xml;;;0;0;;Аптека №7;9;30.09.2021;12:40:08;ДокОтгрВх;320ede56-7822-48c7-9796-1d35b906b4dd;;;;0;0;0;0
30.09.2021;8547284-30;620,19;Выполнение завершено успешно;;"Интернет заказ: MA-49676044; Интернет заказ: MA-49676044";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_5fba6f82-a0ef-4c1f-8f89-4e6634d50e84.xml;30.09.2021;8547284-30;620,19;56,39;;Аптека №6;8;30.09.2021;12:27:45;ДокОтгрВх;c4129cac-c2ce-425c-bf0c-b33a3a46a54e;30.09.2021 12:27;30.09.2021 12:31;01.10.2021 14:56;0;0;0;0
30.09.2021;8547284-30;620,19;Выполнение завершено успешно;;"Интернет заказ: MA-49676044; Интернет заказ: MA-49676044";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_0f73962a-f5af-4904-8e4b-4a4fadb77f1a.xml;30.09.2021;8547284-30;620,19;56,39;;Аптека №6;8;30.09.2021;12:27:45;ДокОтгрВх;c4129cac-c2ce-425c-bf0c-b33a3a46a54e;;;;0;0;0;0
30.09.2021;8547284-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49676044; Интернет заказ: MA-49676044";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_c6f5cb3f-e1d6-4b0a-b0bf-24a3edfb0f3c.xml;;;0;0;;Аптека №6;8;30.09.2021;12:27:45;ДокОтгрВх;c4129cac-c2ce-425c-bf0c-b33a3a46a54e;;;;0;0;0;0
30.09.2021;8546873-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-49694816; Интернет заказ: AD-49694816";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_51337494-1576-4d9c-9506-2485210fafbc.xml;30.09.2021;;0;0;;Аптека №7;9;30.09.2021;12:15:56;ДокОтгрВх;c6fbb658-9503-4bd2-9547-7bdcedd22bd0;30.09.2021 12:15;30.09.2021 12:16;01.10.2021 14:56;0;0;0;0
30.09.2021;8546873-30;1 362,89;Выполнение завершено успешно;;"Интернет заказ: AD-49694816; Интернет заказ: AD-49694816";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_0367b1c8-f73a-49a4-87a1-1ad4362cd25d.xml;30.09.2021;8546873-30;1 362,89;155,27;;Аптека №7;9;30.09.2021;12:15:56;ДокОтгрВх;c6fbb658-9503-4bd2-9547-7bdcedd22bd0;;;;0;0;0;0
30.09.2021;8546873-30;1 362,89;Выполнение завершено успешно;;"Интернет заказ: AD-49694816; Интернет заказ: AD-49694816";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_5b670c1a-2b91-4897-b4b6-8cb81cb8d14f.xml;30.09.2021;8546873-30;1 362,89;155,27;;Аптека №7;9;30.09.2021;12:15:56;ДокОтгрВх;c6fbb658-9503-4bd2-9547-7bdcedd22bd0;;;;0;0;0;0
30.09.2021;8546873-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-49694816; Интернет заказ: AD-49694816";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_34e36006-f695-44ff-a83b-5f1aaf0dbdcb.xml;;;0;0;;Аптека №7;9;30.09.2021;12:15:56;ДокОтгрВх;c6fbb658-9503-4bd2-9547-7bdcedd22bd0;;;;0;0;0;0
30.09.2021;8545484-30;1 278,79;Выполнение завершено успешно;;"Интернет заказ: AM-49688256; Интернет заказ: AM-49688256";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_6b601d56-e780-4545-b9f6-77f873dff851.xml;30.09.2021;8545484-30;1 278,79;116,26;;Аптека №7;9;30.09.2021;11:34:05;ДокОтгрВх;081d2b44-76d6-4005-8eda-b258a554c0df;30.09.2021 11:34;30.09.2021 11:36;01.10.2021 14:56;0;0;0;0
30.09.2021;8545484-30;1 278,79;Выполнение завершено успешно;;"Интернет заказ: AM-49688256; Интернет заказ: AM-49688256";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_7f489a5d-ab1f-45b1-bcd9-a27618c67349.xml;30.09.2021;8545484-30;1 278,79;116,26;;Аптека №7;9;30.09.2021;11:34:05;ДокОтгрВх;081d2b44-76d6-4005-8eda-b258a554c0df;;;;0;0;0;0
30.09.2021;8545484-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-49688256; Интернет заказ: AM-49688256";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_d603320f-e720-4937-9d3c-ce4579d627c8.xml;;;0;0;;Аптека №7;9;30.09.2021;11:34:05;ДокОтгрВх;081d2b44-76d6-4005-8eda-b258a554c0df;;;;0;0;0;0
30.09.2021;8545356-30;15 402,58;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_877719de-dcc5-4f98-a610-b8b799cca86f.xml;30.09.2021;8545356-30;15 402,58;0;;Аптека №2;6;30.09.2021;11:31:01;ДокОтгрВх;fb98f3cd-9b05-49fb-8a5a-17ed45c62c1b;30.09.2021 11:30;30.09.2021 11:31;01.10.2021 14:56;0;0;0;0
30.09.2021;8545356-30;0;Выполнение завершено успешно;;;"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_5389ff7d-a3a7-4662-a079-bf86ec0f8a70.xml;;;0;0;;Аптека №2;6;30.09.2021;11:31:01;ДокОтгрВх;fb98f3cd-9b05-49fb-8a5a-17ed45c62c1b;;;;0;0;0;0
30.09.2021;8544413-30;995,43;Выполнение завершено успешно;;"Интернет заказ: MI-49683568; Интернет заказ: MI-49683568";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_0894b3d6-6119-4c20-83ee-17e545eb57a7.xml;30.09.2021;8544413-30;995,43;90,5;;Аптека №7;9;30.09.2021;11:09:26;ДокОтгрВх;56f98764-8b02-4322-9435-4dbf559c88e9;30.09.2021 11:09;30.09.2021 11:11;01.10.2021 14:56;0;0;0;0
30.09.2021;8544413-30;995,43;Выполнение завершено успешно;;"Интернет заказ: MI-49683568; Интернет заказ: MI-49683568";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210930_96781985-1399-4564-9dce-779c0bdee2df.xml;30.09.2021;8544413-30;995,43;90,5;;Аптека №7;9;30.09.2021;11:09:26;ДокОтгрВх;56f98764-8b02-4322-9435-4dbf559c88e9;;;;0;0;0;0
